Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Income_Strength_Score,Loan_Burden_Ratio,Credit_Reliability_Score,Financial_Stability_Index,ApplicantIncome_Log,LoanAmount_Log,Gender_Female,Gender_Male,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
-0.7682495342374575,-0.21570369111518783,-0.8525496630747721,-0.2907255666905317,0.0,0.4402468599238423,-0.7369177189593414,0.7780626833864521,0.5434288023859707,0.504153209068514,0.02261241569034934,-0.07594293921172837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23390381674711117,-1.0770919555652243,0.9397890438567278,-0.44528347906095805,0.0,0.4402468599238423,-0.4278784320352319,-0.1501670501890619,0.5434288023859707,0.5977716629941123,-1.3465027735419601,-0.24310624846566847,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.5994462685766482,0.7394147679023345,-0.3250717694395153,0.0,0.4402468599238423,-0.10273536092897277,-0.4497381408921032,0.5434288023859707,-1.5957092452263402,-0.4712580119660753,-0.11200809395388098,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2.238210518716248,-0.6376579235357343,-0.8525496630747721,-0.44528347906095805,0.0,0.4402468599238423,-1.1349112423181822,1.7553080739348197,0.5434288023859707,-1.7601344888558017,-0.5282419881365376,-0.24310624846566847,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.2360571677316798,0.13673784983723392,1.394460948315932,1.6670079900015358,0.0,0.4402468599238423,1.0015241258470018,0.45851339931640217,0.5434288023859707,0.8932979610359246,0.3853450095613399,1.366934709659138,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23390381674711117,-0.03277555567275439,0.07150051472102341,-0.18768695844358074,0.0,0.4402468599238423,0.013825362675157861,-0.4107716084137122,0.5434288023859707,0.7079416708268902,0.21946843414396378,0.0288352045125543,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7682495342374575,-0.4880633594405887,-0.8525496630747721,-0.2907255666905317,0.0,-0.1408316568035943,-0.9938114190079188,1.5763846912702277,-0.0471500864398625,-0.44551730910659165,-0.3142650025532253,-0.07594293921172837,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7682495342374575,0.4318619083510265,1.963107211574883,2.0448162202403557,0.0,0.4402468599238423,1.6357064838773703,0.14642758338228473,0.5434288023859707,0.985087135795143,0.6436001949973582,1.5622174923131444,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,1.491625573014191,-0.8525496630747721,2.2508934367342577,0.0,0.4402468599238423,0.8734606992556213,1.1817025284371907,0.5434288023859707,0.8726450429587849,1.3583331717521874,1.6618537733590395,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2360571677316798,-0.45391677415800114,-0.8525496630747721,-1.011995824419188,0.0,-2.4651457237133414,-0.9616038506436195,-0.19584229557025484,-2.409465641743196,0.42381041722126167,-0.26861665589414335,-0.9949291212304161,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.23390381674711117,2.2388870062965314,-0.8525496630747721,0.791179819902453,0.0,0.4402468599238423,1.5782888247993487,-0.8057946554381032,0.5434288023859707,0.9774060675866278,1.7380742193201069,0.8338632138774786,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.2360571677316798,0.30625125534722225,1.71861382898833,2.199374132610782,0.0,0.4402468599238423,1.3642426933782765,0.5347953520110471,-0.0471500864398625,-0.01629903588194084,0.5379289991967677,1.6373645575537543,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7682495342374575,0.07982687436625463,-0.3439544060651499,-0.2392062625670562,0.0,0.4402468599238423,-0.13992743392108026,-0.2774375531746648,0.5434288023859707,0.6721538434222736,0.33124976217869634,-0.022930128980434047,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23390381674711117,0.25259233561744177,0.023704815869516747,0.3790253869146493,0.0,-2.4651457237133414,0.25308158480995235,0.0034138472639560842,-2.409465641743196,-1.556629890119588,0.49093777655501064,0.5299428071405343,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,2.2388870062965314,-0.8525496630747721,1.7700465982484868,0.0,-2.4651457237133414,1.5782888247993487,-0.022095002005865477,-2.409465641743196,0.9774060675866278,1.7380742193201069,1.4219357036398987,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,0.46926054937481293,0.4710235358900278,0.7740067185279612,0.0,0.4402468599238423,0.7373453805731661,-0.12414760120787369,-0.0471500864398625,-0.09467843860638375,0.6739623339396075,0.8220037502830649,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2360571677316798,0.8277996948419825,0.2197897342346723,1.563969381754585,0.0,0.4402468599238423,0.9183212409058953,0.45699362924567294,0.5434288023859707,0.8799724554599206,0.9428377809486731,1.310523281157197,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-0.03277555567275439,-0.8525496630747721,-0.9433034189212208,0.0,0.4402468599238423,-0.5643771741505954,-0.7865116991909129,0.5434288023859707,0.5584608440461882,0.21946843414396378,-0.8888881042400811,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7682495342374575,-0.3612331855338349,-0.8525496630747721,-0.4968027831844335,0.0,0.4402468599238423,-0.8741833079405216,0.7249142449914088,0.5434288023859707,0.45654493550566544,-0.14995954740260498,-0.301774396436202,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-0.710016163777408,-0.5241074248131365,-1.2524192436620736,0.0,0.4402468599238423,-0.9976456533370021,-0.6769076328725767,0.5434288023859707,-1.7313787955256714,-0.6410527003210597,-1.4123792991881503,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.7682495342374575,-0.9201802660523815,1.47595874251145,0.059605701349101564,0.0,0.4402468599238423,0.05561851686216523,-0.11125056683417212,0.5434288023859707,-1.577596342078212,-1.012588580630919,0.2374535757482315,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.3807455199810278,0.23510886848195006,-0.13616765432010527,0.0,0.4402468599238423,-0.21201103930784526,-0.019999404758060346,0.5434288023859707,0.6544978371130713,-0.17433323458472336,0.07941042427943844,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,0.47048007027776245,-0.8525496630747721,0.08708266354828838,0.0,0.4402468599238423,-0.08969896421008974,0.10987006888010666,0.5434288023859707,0.6841152051862583,0.6749443031545661,0.28605339890751985,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.2022889611827427,-0.8525496630747721,-0.7028799996783354,0.0,-2.4651457237133414,-0.7242647456733667,-0.060150062665689244,-2.409465641743196,0.5083321372247118,0.03776032552974863,-0.5534686075921494,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2360571677316798,-0.3848105896575263,-0.8525496630747721,-0.3250717694395153,0.0,0.4402468599238423,-0.8964218670492045,1.1646408896806333,0.5434288023859707,0.4484091017195319,-0.17945057286517666,-0.11200809395388098,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-0.04740980650814907,-0.8525496630747721,-0.4109372763119744,0.0,0.4402468599238423,-0.5781804177352952,0.18708248181205872,0.5434288023859707,0.554316861298481,0.20444719551721294,-0.20484571594015916,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2360571677316798,0.13673784983723392,-0.8525496630747721,-1.1493806354151226,0.0,-2.4651457237133414,-0.40448960262782413,-1.335807846791506,-2.409465641743196,-0.29111343377434024,0.3853450095613399,-1.2236987093344314,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23390381674711117,-0.45635581596390024,-0.8525496630747721,-0.46245658043544985,0.0,-0.7219101735310313,-0.9639043912410695,1.0730520346744232,-0.637728975265696,0.42292083886091686,-0.271841227433522,-0.26248897445863373,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,0.8615397731569202,-0.8525496630747721,-0.1533407556945971,0.0,0.4402468599238423,0.2791543782477184,-0.6692915032642711,0.5434288023859707,-1.5539824392311017,0.9662908414316688,0.06268087469134023,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-0.838878872522411,0.3184449587871412,-0.39376417493748256,0.0,-2.4651457237133414,-0.5919836613199948,0.2462961668668137,-2.409465641743196,-1.6611576678579325,-0.8601535420804736,-0.18596212214877875,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-1.0291241333825418,0.12236004042198563,-0.737226202427319,0.0,0.4402468599238423,-0.8941213264517545,0.25601817329019233,0.5434288023859707,0.44925660379367705,-1.2380782929616847,-0.5983665979655841,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-1.160425883933444,0.2920960478818234,-0.84026481067427,0.0,0.4402468599238423,-0.9117588043655374,0.07295445869452856,0.5434288023859707,0.4427238929899049,-1.5509144311968435,-0.738835058269749,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.23390381674711117,-0.7779028273749332,0.2761641482646545,-0.4109372763119744,0.0,0.4402468599238423,-0.5609263632544205,0.1524339148781278,0.5434288023859707,0.5594917546528032,-0.7533327474056167,-0.20484571594015916,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7682495342374575,-0.3852170966251761,-0.8525496630747721,-1.6645736766498773,0.0,0.4402468599238423,-0.8968052904821128,-1.769048451888342,-0.0471500864398625,-0.4158768815876905,-0.17996306349271135,-2.3880296203577616,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.23390381674711117,0.4005608718419879,-0.8525496630747721,-1.6302274739008937,0.0,0.4402468599238423,-0.15564779467032155,-2.260210291415432,0.5434288023859707,0.6683535818578034,0.617811076600311,-2.288015799381466,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2360571677316798,-1.3356303869905304,0.30006199769040787,0.48206399516160026,0.0,0.4402468599238423,-1.0720297993212171,3.8151980716772376,0.5434288023859707,0.3793154083317236,-2.069063954691042,0.6099489028911539,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.238210518716248,1.2505669411978286,-0.8525496630747721,-0.18768695844358074,0.0,0.4402468599238423,0.6460906035409849,-1.0367588579718157,0.5434288023859707,0.8338496709278669,1.21770649052085,0.0288352045125543,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.9961970690029038,-0.8525496630747721,-1.2524192436620736,0.0,0.4402468599238423,-1.4730907101433244,0.8198707253604117,0.5434288023859707,-1.8482527183532844,-1.1670694317984616,-1.4123792991881503,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.7682495342374575,0.4619434239571156,-0.8525496630747721,-0.11899455294561347,0.0,0.4402468599238423,-0.09775085630116456,-0.1669217176749031,-0.0471500864398625,-2.0505867842408927,0.6680598662004444,0.0960137119127256,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.2360571677316798,2.2388870062965314,-0.8525496630747721,2.2508934367342577,0.0,0.4402468599238423,1.5782888247993487,0.3628802663468127,-0.0471500864398625,0.0074337977476758585,1.7380742193201069,1.6618537733590395,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7682495342374575,-0.9291234193406782,-0.8525496630747721,-1.59588127115191,0.0,0.4402468599238423,-1.409825843713451,-0.6450790974307551,0.5434288023859707,0.2137291113119847,-1.0301259620872285,-2.19235180714621,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.2360571677316798,0.2956820741883261,-0.8525496630747721,-0.1533407556945971,0.0,0.4402468599238423,-0.25457104036066924,0.022601101953173705,0.5434288023859707,0.6437878274611324,0.5287643596363694,0.06268087469134023,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.47424212254049375,0.35092152339137006,-0.39376417493748256,0.0,0.4402468599238423,-0.22773140005708656,-0.37909628021100944,0.5434288023859707,0.650567259867226,-0.2956563362340367,-0.18596212214877875,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7682495342374575,-0.970993637008613,0.4140363564901545,-0.5105412642840269,0.0,0.4402468599238423,-0.6567822214815017,0.1585673025214519,0.5434288023859707,0.5300753707330528,-1.1144507636554855,-0.41290948679373624,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7682495342374575,-0.8352203098135624,1.2608780976796699,0.4477177924126166,0.0,-2.4651457237133414,0.001172389389183154,0.4593016487731365,-2.409465641743196,-2.041438437434934,-0.8535725894354872,0.5836021787781154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.7682495342374575,-0.4051359380400189,0.04147501159635897,0.08708266354828838,0.0,0.4402468599238423,-0.35617825008137527,0.5787953012889082,0.5434288023859707,0.6173002395047925,-0.20524549569391096,0.28605339890751985,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.238210518716248,0.037143642763020165,-0.8525496630747721,-0.7543993038018107,0.0,-2.4651457237133414,-0.49842834369036365,-0.5557210313710375,-2.409465641743196,-1.647317120494234,0.28964588185459555,-0.6211639539866046,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
